order_item_id,order_id,category,quantity,item_price
64705,25817,Beauty,2,2863.86
64706,25818,Grocery,2,396.46
64707,25818,Sports,3,357.59
64708,25818,Grocery,2,571.83
64709,25819,Grocery,3,2176.67
64710,25819,Grocery,3,1115.02
64711,25820,Grocery,2,1143.33
64712,25820,Toys,2,1006.45
64713,25821,Beauty,1,604.65
64714,25821,Sports,2,739.05
64715,25821,Fashion,1,383.58
64716,25821,Books,3,664.39
64717,25822,Beauty,1,621.87
64718,25822,Fashion,2,376.95
64719,25822,Home & Kitchen,2,608.16
64720,25822,Home & Kitchen,1,495.45
64721,25823,Fashion,2,752.88
64722,25823,Electronics,2,448.78
64723,25823,Sports,2,742.69
64724,25823,Beauty,1,651.89
64725,25824,Grocery,2,2079.2
64726,25825,Electronics,3,1804.48
64727,25825,Books,1,1671.13
64728,25826,Grocery,2,767.4
64729,25826,Electronics,2,892.82
64730,25826,Sports,2,1538.98
64731,25827,Beauty,3,2131.24
64732,25828,Grocery,1,876.4
64733,25828,Sports,2,948.11
64734,25829,Sports,2,641.62
64735,25829,Sports,3,755.98
64736,25829,Grocery,3,602.87
64737,25829,Sports,2,680.7
64738,25830,Sports,3,602.98
64739,25830,Home & Kitchen,3,1091.37
64740,25831,Fashion,1,2049.61
64741,25832,Fashion,3,923.21
64742,25832,Electronics,3,862.71
64743,25832,Grocery,3,360.3
64744,25833,Toys,1,287.08
64745,25833,Electronics,3,521.63
64746,25834,Electronics,3,499.21
64747,25834,Books,3,288.89
64748,25834,Beauty,1,453.14
64749,25835,Electronics,2,281.91
64750,25835,Beauty,2,228.15
64751,25835,Home & Kitchen,1,310.47
64752,25835,Grocery,3,252.84
64753,25836,Fashion,2,1201.94
64754,25836,Books,1,665.05
64755,25837,Fashion,2,252.77
64756,25837,Toys,2,283.44
64757,25837,Fashion,1,404.01
64758,25837,Electronics,3,400.86
64759,25838,Sports,2,2235.12
64760,25839,Electronics,2,448.24
64761,25839,Sports,1,354.81
64762,25839,Sports,2,315.34
64763,25839,Grocery,3,473.47
64764,25840,Sports,1,367.24
64765,25840,Grocery,2,406.59
64766,25840,Beauty,1,274.55
64767,25841,Home & Kitchen,3,279.62
64768,25841,Home & Kitchen,2,207.63
64769,25841,Sports,2,151.31
64770,25842,Electronics,2,659.58
64771,25842,Fashion,2,660.94
64772,25842,Sports,2,376.22
64773,25842,Sports,2,392.92
64774,25843,Toys,3,603.36
64775,25843,Electronics,3,828.88
64776,25843,Books,1,717.83
64777,25844,Toys,2,600.93
64778,25844,Beauty,1,861.5
64779,25844,Books,1,843.34
64780,25844,Electronics,2,506.98
64781,25845,Books,1,294.12
64782,25845,Sports,1,355.49
64783,25846,Fashion,2,688.53
64784,25846,Grocery,3,939.21
64785,25847,Beauty,2,819.93
64786,25847,Fashion,3,572.03
64787,25847,Home & Kitchen,1,1145.05
64788,25848,Toys,2,1146.08
64789,25848,Books,2,863.32
64790,25848,Electronics,1,568.36
64791,25849,Electronics,2,1181.93
64792,25849,Grocery,2,580.96
64793,25850,Home & Kitchen,1,383.38
64794,25850,Fashion,2,557.07
64795,25850,Books,2,372.54
64796,25850,Beauty,3,339.11
64797,25851,Electronics,2,194.05
64798,25851,Electronics,2,246.05
64799,25851,Books,3,299.41
64800,25852,Electronics,1,203.36
64801,25852,Grocery,3,317.19
64802,25852,Toys,2,230.66
64803,25852,Sports,2,325.15
64804,25853,Fashion,3,231.84
64805,25853,Toys,2,294.04
64806,25853,Electronics,2,226.18
64807,25854,Beauty,3,214.06
64808,25854,Beauty,3,318.95
64809,25854,Electronics,1,223.84
64810,25855,Beauty,2,342.6
64811,25855,Beauty,2,434.56
64812,25855,Toys,2,366.3
64813,25856,Books,2,1700.19
64814,25857,Fashion,1,192.83
64815,25857,Beauty,1,166.68
64816,25857,Electronics,1,274.88
64817,25857,Fashion,2,157.33
64818,25858,Home & Kitchen,2,458.34
64819,25858,Fashion,1,534.73
64820,25858,Toys,1,492.48
64821,25858,Electronics,2,338.43
64822,25859,Sports,1,429.51
64823,25859,Sports,1,515.53
64824,25859,Books,3,403.05
64825,25859,Toys,3,742.7
64826,25860,Fashion,3,323.93
64827,25860,Fashion,2,296.57
64828,25860,Beauty,1,152.39
64829,25860,Sports,3,230.25
64830,25861,Fashion,3,604.73
64831,25861,Electronics,2,317.04
64832,25862,Home & Kitchen,3,754.11
64833,25862,Electronics,2,332.59
64834,25863,Grocery,2,413.94
64835,25863,Fashion,2,496.83
64836,25863,Grocery,1,437.43
64837,25863,Fashion,3,244.57
64838,25864,Books,3,980.73
64839,25865,Beauty,3,670.41
64840,25865,Grocery,1,569.81
64841,25865,Fashion,1,474.68
64842,25865,Electronics,1,716.25
64843,25866,Grocery,1,476.64
64844,25866,Toys,1,373.49
64845,25866,Electronics,2,404.64
64846,25866,Toys,2,421.79
64847,25867,Grocery,3,340.07
64848,25867,Grocery,1,582.19
64849,25867,Toys,3,367.58
64850,25867,Electronics,1,471.43
64851,25868,Home & Kitchen,1,539.32
64852,25868,Books,1,364.95
64853,25868,Fashion,2,316.12
64854,25869,Home & Kitchen,1,468.06
64855,25869,Toys,2,289.37
64856,25869,Fashion,2,336.21
64857,25869,Toys,1,483.36
64858,25870,Toys,1,1121.61
64859,25870,Beauty,1,1253.25
64860,25871,Home & Kitchen,3,1595.89
64861,25872,Grocery,1,305.01
64862,25872,Books,3,191.82
64863,25872,Toys,2,179.22
64864,25872,Fashion,3,412.17
64865,25873,Electronics,3,502.02
64866,25874,Books,2,213.34
64867,25874,Home & Kitchen,1,373.22
64868,25875,Sports,2,532.08
64869,25875,Fashion,1,253.51
64870,25876,Grocery,3,722.69
64871,25876,Grocery,2,977.8
64872,25877,Beauty,3,484.59
64873,25877,Fashion,1,541.49
64874,25877,Books,2,413.97
64875,25877,Books,3,467.38
64876,25878,Home & Kitchen,3,483.17
64877,25878,Books,2,343.74
64878,25878,Grocery,2,285.36
64879,25879,Toys,3,375.21
64880,25879,Grocery,3,259.9
64881,25879,Toys,2,403.71
64882,25880,Toys,1,2158.65
64883,25881,Electronics,3,892.91
64884,25882,Books,2,65.59
64885,25882,Sports,3,77.11
64886,25882,Fashion,2,50.0
64887,25882,Fashion,3,82.08
64888,25883,Grocery,3,1244.43
64889,25884,Grocery,2,216.61
64890,25884,Fashion,1,292.16
64891,25884,Fashion,1,402.28
64892,25884,Books,3,213.02
64893,25885,Beauty,3,3467.65
64894,25886,Sports,1,952.84
64895,25886,Electronics,1,1221.57
64896,25887,Books,1,675.07
64897,25887,Home & Kitchen,2,615.88
64898,25887,Sports,2,501.29
64899,25888,Home & Kitchen,3,1727.81
64900,25889,Grocery,2,869.26
64901,25889,Grocery,1,1425.04
64902,25890,Grocery,2,53.52
64903,25890,Toys,3,50.0
64904,25890,Grocery,2,50.0
64905,25890,Grocery,2,68.05
64906,25891,Electronics,1,513.17
64907,25891,Electronics,2,632.57
64908,25891,Toys,3,650.69
64909,25892,Home & Kitchen,3,219.5
64910,25893,Fashion,1,817.5
64911,25894,Grocery,3,385.54
64912,25894,Electronics,3,418.6
64913,25894,Sports,3,357.75
64914,25894,Fashion,3,599.66
64915,25895,Beauty,1,236.06
64916,25895,Toys,3,172.65
64917,25895,Grocery,1,283.48
64918,25895,Sports,3,315.52
64919,25896,Electronics,1,186.46
64920,25896,Sports,3,151.53
64921,25896,Toys,2,98.45
64922,25896,Electronics,3,177.31
64923,25897,Beauty,3,804.61
64924,25898,Beauty,3,826.52
64925,25898,Sports,1,599.58
64926,25899,Fashion,1,338.14
64927,25899,Electronics,3,268.54
64928,25899,Beauty,2,162.13
64929,25899,Fashion,1,269.78
64930,25900,Fashion,2,472.83
64931,25900,Fashion,2,694.3
64932,25900,Books,3,354.71
64933,25901,Books,2,1164.63
64934,25902,Toys,2,573.6
64935,25902,Toys,3,306.34
64936,25902,Electronics,2,420.93
64937,25903,Fashion,1,1707.98
64938,25904,Beauty,1,535.65
64939,25904,Electronics,2,521.69
64940,25904,Toys,3,647.03
64941,25905,Sports,3,880.74
64942,25905,Electronics,3,937.91
64943,25906,Home & Kitchen,3,1644.74
64944,25907,Sports,2,608.0
64945,25907,Books,2,472.51
64946,25907,Grocery,1,388.14
64947,25908,Electronics,1,784.36
64948,25909,Sports,1,319.86
64949,25909,Beauty,1,509.91
64950,25909,Home & Kitchen,2,549.93
64951,25910,Electronics,2,645.77
64952,25910,Fashion,3,591.22
64953,25910,Beauty,3,476.72
64954,25911,Electronics,2,1108.19
64955,25912,Home & Kitchen,1,288.02
64956,25912,Home & Kitchen,3,419.28
64957,25913,Beauty,3,280.53
64958,25913,Beauty,2,505.8
64959,25913,Books,1,441.64
64960,25913,Sports,1,230.53
64961,25914,Electronics,2,2135.08
64962,25915,Beauty,1,1434.63
64963,25916,Books,3,705.88
64964,25916,Toys,3,533.88
64965,25916,Fashion,1,593.36
64966,25917,Beauty,2,688.98
64967,25917,Beauty,1,460.13
64968,25918,Sports,3,384.95
64969,25918,Sports,2,618.46
64970,25918,Toys,2,479.6
64971,25919,Home & Kitchen,3,377.3
64972,25919,Toys,3,316.3
64973,25919,Fashion,1,438.24
64974,25920,Home & Kitchen,2,676.88
64975,25920,Fashion,3,691.12
64976,25920,Grocery,2,485.24
64977,25920,Books,1,479.6
64978,25921,Toys,1,1449.46
64979,25922,Beauty,3,2111.72
64980,25923,Books,2,440.92
64981,25923,Fashion,2,343.29
64982,25924,Books,3,779.97
64983,25924,Sports,3,1055.2
64984,25925,Grocery,1,767.39
64985,25925,Electronics,2,507.84
64986,25925,Grocery,3,577.72
64987,25926,Grocery,1,510.55
64988,25926,Electronics,1,472.23
64989,25926,Toys,1,406.36
64990,25926,Grocery,2,583.79
64991,25927,Grocery,1,857.57
64992,25927,Sports,3,476.68
64993,25928,Toys,2,738.71
64994,25928,Fashion,3,520.19
64995,25929,Home & Kitchen,1,598.88
64996,25929,Sports,2,394.3
64997,25929,Beauty,3,294.63
64998,25930,Sports,1,916.36
64999,25931,Grocery,1,351.01
65000,25931,Beauty,3,410.11
65001,25932,Sports,3,396.44
65002,25932,Books,3,330.37
65003,25932,Sports,3,266.04
65004,25932,Toys,1,516.92
65005,25933,Books,1,1821.84
65006,25934,Fashion,1,656.06
65007,25934,Books,1,646.41
65008,25935,Toys,2,930.07
65009,25935,Electronics,1,675.28
65010,25935,Electronics,2,601.3
65011,25936,Books,1,568.2
65012,25936,Beauty,3,746.5
65013,25937,Home & Kitchen,3,1087.42
65014,25938,Grocery,2,520.6
65015,25938,Toys,2,428.55
65016,25938,Beauty,2,609.88
65017,25939,Grocery,3,219.69
65018,25939,Electronics,2,294.72
65019,25939,Grocery,2,250.77
65020,25939,Beauty,3,218.68
65021,25940,Electronics,3,532.39
65022,25940,Fashion,3,328.34
65023,25940,Toys,3,650.74
65024,25941,Home & Kitchen,1,540.32
65025,25942,Fashion,2,728.29
65026,25942,Electronics,1,802.4
65027,25942,Books,2,890.96
65028,25943,Home & Kitchen,3,580.25
65029,25943,Toys,3,816.86
65030,25944,Beauty,3,1313.36
65031,25945,Beauty,3,588.06
65032,25945,Home & Kitchen,3,929.99
65033,25945,Books,3,715.51
65034,25946,Grocery,1,972.82
65035,25946,Beauty,2,788.86
65036,25946,Sports,2,1037.37
65037,25947,Books,1,1751.67
65038,25948,Fashion,2,260.52
65039,25948,Fashion,2,182.49
65040,25948,Grocery,1,294.12
65041,25949,Fashion,1,362.39
65042,25949,Electronics,3,274.09
65043,25949,Grocery,1,337.35
65044,25949,Books,1,316.82
65045,25950,Fashion,2,1710.44
65046,25951,Books,1,532.12
65047,25951,Fashion,3,316.48
65048,25951,Beauty,3,412.42
65049,25951,Home & Kitchen,1,364.75
65050,25952,Home & Kitchen,2,677.72
65051,25952,Home & Kitchen,3,681.17
65052,25953,Grocery,1,300.3
65053,25953,Home & Kitchen,3,350.95
65054,25953,Beauty,2,512.52
65055,25954,Grocery,3,272.28
65056,25954,Books,2,205.1
65057,25954,Beauty,2,369.54
65058,25955,Sports,2,961.22
65059,25955,Grocery,3,913.84
65060,25955,Electronics,1,603.24
65061,25956,Books,1,320.19
65062,25956,Home & Kitchen,2,323.34
65063,25956,Electronics,2,409.55
65064,25956,Sports,3,384.81
65065,25957,Home & Kitchen,1,1451.28
65066,25958,Books,2,980.14
65067,25958,Home & Kitchen,1,469.8
65068,25959,Grocery,2,827.36
65069,25959,Toys,2,897.2
65070,25960,Fashion,2,659.87
65071,25960,Beauty,1,566.59
65072,25961,Books,2,502.35
65073,25961,Fashion,2,648.79
65074,25961,Books,3,511.33
65075,25961,Grocery,2,644.4
65076,25962,Sports,3,366.01
65077,25962,Electronics,3,415.88
65078,25962,Sports,2,295.5
65079,25963,Toys,1,3219.05
65080,25964,Fashion,3,2962.58
65081,25965,Home & Kitchen,1,440.02
65082,25965,Fashion,2,319.79
65083,25965,Toys,3,384.02
65084,25965,Electronics,2,499.7
65085,25966,Toys,3,183.31
65086,25966,Grocery,1,199.18
65087,25966,Grocery,1,141.8
65088,25966,Fashion,1,142.35
65089,25967,Books,3,528.76
65090,25967,Sports,3,690.34
65091,25968,Books,3,367.39
65092,25968,Electronics,3,315.24
65093,25968,Grocery,2,350.4
65094,25968,Fashion,2,518.11
65095,25969,Toys,2,653.14
65096,25969,Electronics,3,661.46
65097,25969,Electronics,2,400.19
65098,25970,Fashion,1,1542.49
65099,25971,Beauty,2,2173.13
65100,25972,Grocery,2,532.87
65101,25972,Books,1,637.09
65102,25973,Fashion,1,1262.12
65103,25974,Home & Kitchen,2,220.82
65104,25974,Home & Kitchen,3,230.27
65105,25974,Electronics,1,235.14
65106,25975,Fashion,1,740.43
65107,25975,Grocery,1,577.69
65108,25975,Beauty,1,301.75
65109,25976,Books,1,334.82
65110,25976,Toys,1,224.94
65111,25976,Grocery,3,295.15
65112,25977,Fashion,2,2612.65
65113,25978,Beauty,2,923.8
65114,25978,Grocery,2,427.94
65115,25979,Sports,1,398.9
65116,25979,Toys,3,407.71
65117,25979,Home & Kitchen,3,447.24
65118,25979,Books,3,620.38
65119,25980,Books,1,240.32
65120,25980,Grocery,1,262.33
65121,25980,Sports,3,373.96
65122,25980,Home & Kitchen,2,212.77
65123,25981,Fashion,2,2537.4
65124,25982,Home & Kitchen,1,410.15
65125,25982,Home & Kitchen,3,327.96
65126,25982,Books,2,589.89
65127,25982,Beauty,3,310.83
65128,25983,Books,1,616.41
65129,25983,Sports,3,706.67
65130,25983,Fashion,1,627.58
65131,25984,Sports,2,787.83
65132,25984,Beauty,1,648.44
65133,25984,Electronics,1,462.86
65134,25985,Fashion,3,252.26
65135,25985,Sports,3,259.76
65136,25985,Home & Kitchen,1,256.31
65137,25985,Grocery,1,233.67
65138,25986,Toys,2,511.24
65139,25986,Beauty,3,750.28
65140,25986,Grocery,1,793.1
65141,25987,Beauty,2,604.26
65142,25987,Home & Kitchen,1,852.27
65143,25988,Books,2,739.82
65144,25988,Fashion,3,952.02
65145,25988,Books,3,622.64
65146,25989,Beauty,3,533.53
65147,25989,Fashion,1,748.78
65148,25989,Electronics,3,927.9
65149,25990,Sports,2,844.75
65150,25990,Beauty,3,408.61
65151,25990,Electronics,2,976.89
65152,25991,Electronics,1,80.49
65153,25991,Sports,1,53.33
65154,25991,Books,2,71.21
65155,25992,Beauty,2,1518.46
65156,25993,Fashion,2,645.09
65157,25993,Electronics,3,878.25
65158,25993,Electronics,1,535.3
65159,25994,Home & Kitchen,3,308.83
65160,25994,Books,2,202.79
65161,25994,Electronics,1,231.43
65162,25995,Sports,3,2296.04
65163,25996,Toys,2,500.79
65164,25996,Books,2,521.48
65165,25996,Sports,2,440.52
65166,25997,Toys,1,765.85
65167,25997,Grocery,2,470.51
65168,25998,Fashion,1,1723.86
65169,25999,Toys,2,876.0
65170,25999,Fashion,2,756.84
65171,26000,Beauty,3,786.23
65172,26000,Books,3,539.23
65173,26001,Books,3,2776.07
65174,26002,Fashion,1,389.34
65175,26002,Sports,1,559.59
65176,26002,Grocery,2,401.55
65177,26002,Fashion,2,377.15
65178,26003,Toys,2,774.25
65179,26003,Home & Kitchen,2,1237.16
65180,26004,Sports,1,2598.99
65181,26005,Toys,2,483.3
65182,26005,Fashion,2,426.63
65183,26005,Home & Kitchen,3,379.27
65184,26005,Toys,3,733.64
65185,26006,Fashion,1,884.64
65186,26006,Home & Kitchen,1,749.14
65187,26006,Toys,2,779.06
65188,26007,Home & Kitchen,3,887.68
65189,26007,Sports,3,762.66
65190,26008,Fashion,3,543.17
65191,26008,Toys,2,898.17
65192,26009,Beauty,2,755.38
65193,26009,Beauty,1,553.84
65194,26009,Beauty,1,592.18
65195,26010,Beauty,3,656.6
65196,26010,Electronics,1,462.61
65197,26010,Grocery,1,828.84
65198,26011,Books,1,1498.1
65199,26012,Books,1,402.3
65200,26012,Toys,3,470.39
65201,26012,Grocery,1,334.22
65202,26012,Fashion,3,439.07
65203,26013,Beauty,3,859.1
65204,26013,Books,1,843.36
65205,26013,Books,3,566.63
65206,26014,Home & Kitchen,2,519.94
65207,26014,Home & Kitchen,1,901.92
65208,26015,Electronics,1,508.06
65209,26015,Home & Kitchen,3,322.9
65210,26015,Home & Kitchen,3,361.85
65211,26016,Toys,2,2366.24
65212,26017,Grocery,2,495.99
65213,26017,Fashion,1,771.36
65214,26018,Toys,3,908.61
65215,26018,Toys,2,709.42
65216,26019,Electronics,2,375.19
65217,26019,Electronics,3,375.55
65218,26019,Fashion,3,446.07
65219,26020,Home & Kitchen,3,555.7
65220,26020,Electronics,1,703.46
65221,26021,Books,1,627.17
65222,26021,Books,2,590.4
65223,26021,Fashion,1,831.85
65224,26022,Toys,1,2414.75
65225,26023,Home & Kitchen,3,508.1
65226,26023,Sports,3,493.68
65227,26023,Beauty,2,766.16
65228,26024,Beauty,3,517.34
65229,26024,Fashion,1,411.84
65230,26024,Fashion,1,364.44
65231,26024,Grocery,2,603.05
65232,26025,Beauty,3,1884.79
65233,26026,Books,3,268.46
65234,26026,Sports,3,335.37
65235,26026,Electronics,2,290.94
65236,26026,Books,3,354.34
65237,26027,Home & Kitchen,1,355.62
65238,26027,Books,1,509.35
65239,26027,Grocery,1,504.3
65240,26028,Sports,2,1175.98
65241,26029,Electronics,1,555.2
65242,26029,Grocery,2,525.75
65243,26029,Electronics,2,445.78
65244,26030,Books,2,530.05
65245,26030,Grocery,2,564.92
65246,26030,Sports,1,523.39
65247,26031,Beauty,1,1186.05
65248,26032,Home & Kitchen,3,1612.99
65249,26033,Electronics,1,435.61
65250,26033,Electronics,3,390.6
65251,26033,Books,3,246.77
65252,26033,Electronics,1,244.04
65253,26034,Fashion,1,908.48
65254,26034,Books,2,657.86
65255,26035,Toys,2,426.33
65256,26035,Home & Kitchen,1,403.37
65257,26035,Toys,1,392.46
65258,26035,Books,3,561.19
65259,26036,Electronics,1,1178.03
65260,26037,Grocery,1,599.65
65261,26037,Beauty,2,498.82
65262,26037,Grocery,1,443.98
65263,26037,Home & Kitchen,3,566.68
65264,26038,Home & Kitchen,3,722.54
65265,26038,Home & Kitchen,1,515.37
65266,26039,Home & Kitchen,3,432.11
65267,26039,Books,2,277.31
65268,26039,Electronics,1,328.97
65269,26040,Books,2,490.84
65270,26040,Beauty,2,659.28
65271,26040,Grocery,3,301.54
65272,26041,Books,1,536.65
65273,26041,Beauty,3,477.24
65274,26041,Fashion,3,295.83
65275,26042,Home & Kitchen,2,719.84
65276,26043,Beauty,2,137.7
65277,26043,Books,1,108.85
65278,26043,Sports,2,99.43
65279,26044,Sports,3,692.98
65280,26044,Home & Kitchen,1,843.73
65281,26044,Electronics,3,833.6
65282,26045,Sports,3,1857.01
65283,26045,Fashion,3,1781.02
65284,26046,Sports,3,3189.85
65285,26047,Sports,2,789.85
65286,26047,Sports,1,1010.73
65287,26047,Grocery,2,1453.93
65288,26048,Home & Kitchen,1,774.41
65289,26048,Electronics,1,676.29
65290,26048,Sports,1,516.84
65291,26049,Home & Kitchen,3,1014.1
65292,26049,Sports,2,1054.84
65293,26049,Books,1,1208.85
65294,26050,Toys,3,1734.86
65295,26051,Toys,1,3376.15
65296,26052,Home & Kitchen,2,3185.42
65297,26053,Toys,1,1667.15
65298,26053,Beauty,1,1331.69
65299,26053,Fashion,1,1383.92
65300,26054,Beauty,3,1508.2
65301,26054,Home & Kitchen,3,1304.68
65302,26054,Fashion,1,904.3
65303,26055,Fashion,3,1212.0
65304,26055,Electronics,2,1449.8
65305,26056,Home & Kitchen,2,996.52
65306,26056,Beauty,2,1734.44
65307,26056,Electronics,2,806.43
65308,26057,Toys,3,1401.03
65309,26057,Sports,2,868.03
65310,26057,Beauty,2,853.59
65311,26058,Books,1,954.54
65312,26058,Toys,1,719.92
65313,26058,Home & Kitchen,3,1044.48
65314,26058,Electronics,2,628.93
65315,26059,Beauty,3,2355.42
65316,26060,Home & Kitchen,3,1695.41
65317,26060,Fashion,1,1634.15
65318,26061,Grocery,3,915.04
65319,26061,Books,3,1068.41
65320,26062,Fashion,2,650.71
65321,26062,Books,2,723.01
65322,26062,Books,2,946.23
65323,26062,Grocery,2,1428.61
65324,26063,Toys,2,1656.34
65325,26063,Beauty,3,999.03
65326,26064,Beauty,3,404.68
65327,26064,Toys,2,404.22
65328,26064,Grocery,2,757.76
65329,26064,Fashion,2,409.85
65330,26065,Electronics,3,4325.89
65331,26066,Toys,3,905.19
65332,26066,Home & Kitchen,1,542.71
65333,26066,Toys,3,747.82
65334,26066,Toys,3,1082.76
65335,26067,Toys,3,308.2
65336,26067,Grocery,1,457.34
65337,26067,Books,2,407.1
65338,26067,Toys,2,244.11
65339,26068,Beauty,2,1023.38
65340,26068,Home & Kitchen,3,765.58
65341,26068,Sports,1,831.65
65342,26068,Grocery,1,749.14
65343,26069,Electronics,3,2063.18
65344,26069,Books,3,1215.14
65345,26070,Toys,1,1828.76
65346,26070,Electronics,1,1823.66
65347,26071,Books,2,1482.45
65348,26072,Electronics,3,3966.65
65349,26073,Home & Kitchen,3,365.57
65350,26073,Fashion,3,825.27
65351,26074,Fashion,1,1396.89
65352,26075,Home & Kitchen,3,719.03
65353,26076,Books,2,135.33
65354,26076,Electronics,2,259.53
65355,26076,Books,2,237.28
65356,26076,Beauty,1,133.67
65357,26077,Grocery,3,334.24
65358,26077,Home & Kitchen,2,397.69
65359,26077,Books,1,298.93
65360,26078,Fashion,3,195.39
65361,26078,Toys,1,320.04
65362,26078,Electronics,1,251.27
65363,26078,Home & Kitchen,1,340.7
65364,26079,Sports,2,875.11
65365,26080,Books,1,305.75
65366,26080,Books,3,181.26
65367,26080,Home & Kitchen,2,223.39
65368,26080,Grocery,3,279.4
65369,26081,Toys,3,95.39
65370,26081,Sports,1,141.85
65371,26082,Grocery,2,436.05
65372,26083,Beauty,3,418.88
65373,26083,Sports,1,365.91
65374,26084,Sports,1,364.63
65375,26084,Beauty,3,435.29
65376,26084,Home & Kitchen,2,293.53
65377,26085,Home & Kitchen,1,248.29
65378,26085,Home & Kitchen,3,476.94
65379,26085,Beauty,1,230.27
65380,26085,Toys,3,383.86
65381,26086,Home & Kitchen,3,577.07
65382,26086,Fashion,1,771.11
65383,26087,Beauty,3,1491.68
65384,26088,Electronics,3,776.82
65385,26088,Home & Kitchen,2,827.14
65386,26088,Toys,1,368.67
65387,26089,Beauty,3,744.3
65388,26090,Home & Kitchen,2,499.53
65389,26091,Home & Kitchen,1,531.83
65390,26091,Electronics,3,456.21
65391,26092,Sports,1,1637.96
65392,26093,Sports,2,349.81
65393,26093,Sports,1,209.13
65394,26093,Electronics,2,243.24
65395,26093,Electronics,2,355.1
65396,26094,Electronics,3,597.16
65397,26094,Sports,3,1092.52
65398,26095,Books,2,1733.18
65399,26096,Beauty,2,1511.71
65400,26097,Sports,3,544.51
65401,26097,Sports,1,368.24
65402,26097,Sports,2,469.36
65403,26097,Grocery,1,369.85
65404,26098,Home & Kitchen,2,315.08
65405,26098,Home & Kitchen,2,377.58
65406,26098,Toys,3,194.88
65407,26099,Home & Kitchen,3,688.68
65408,26099,Fashion,1,791.8
65409,26100,Toys,2,402.52
65410,26100,Home & Kitchen,3,567.59
65411,26100,Toys,3,375.93
65412,26100,Home & Kitchen,1,501.48
65413,26101,Sports,2,301.99
65414,26101,Beauty,2,270.92
65415,26101,Beauty,2,259.8
65416,26101,Sports,2,183.86
65417,26102,Toys,1,1886.55
65418,26103,Toys,3,784.24
65419,26103,Home & Kitchen,1,612.77
65420,26104,Electronics,1,1926.05
65421,26105,Sports,2,416.41
65422,26105,Sports,3,494.79
65423,26105,Sports,1,703.1
65424,26105,Beauty,3,345.77
65425,26106,Toys,2,868.8
65426,26106,Grocery,2,682.23
65427,26107,Home & Kitchen,2,1130.62
65428,26107,Home & Kitchen,1,938.35
65429,26108,Books,2,1189.84
65430,26108,Books,3,529.72
65431,26109,Sports,3,476.84
65432,26109,Sports,2,413.79
65433,26109,Home & Kitchen,3,601.48
65434,26109,Toys,2,407.39
65435,26110,Books,2,496.69
65436,26110,Grocery,3,586.87
65437,26111,Books,3,1195.76
65438,26112,Books,2,530.26
65439,26112,Toys,3,458.27
65440,26112,Grocery,3,864.4
65441,26113,Sports,3,466.44
65442,26113,Fashion,2,695.75
65443,26113,Beauty,3,496.97
65444,26113,Electronics,1,706.88
65445,26114,Electronics,3,2225.5
65446,26115,Toys,2,1027.77
65447,26115,Fashion,3,918.52
65448,26115,Electronics,1,534.71
65449,26116,Grocery,2,1956.17
65450,26117,Home & Kitchen,1,447.61
65451,26117,Beauty,3,380.46
65452,26117,Books,3,551.57
65453,26117,Fashion,2,759.67
65454,26118,Grocery,3,1228.43
65455,26118,Beauty,3,1503.45
65456,26118,Fashion,1,1416.41
65457,26119,Home & Kitchen,1,1606.57
65458,26119,Sports,3,1121.14
65459,26120,Sports,1,949.75
65460,26120,Grocery,2,1312.18
65461,26120,Sports,1,972.75
65462,26121,Books,3,1124.26
65463,26121,Grocery,3,711.35
65464,26122,Grocery,1,4181.3
65465,26123,Books,1,2239.16
65466,26124,Grocery,2,2780.04
65467,26125,Grocery,2,597.24
65468,26125,Electronics,3,656.82
65469,26125,Home & Kitchen,2,578.32
65470,26125,Electronics,3,459.23
65471,26126,Toys,3,1492.2
65472,26126,Grocery,1,1265.68
65473,26126,Home & Kitchen,2,676.38
65474,26127,Sports,2,2390.83
65475,26127,Books,1,2409.18
65476,26128,Fashion,2,1194.06
65477,26128,Beauty,3,1257.48
65478,26129,Electronics,3,4373.37
65479,26130,Grocery,3,5277.67
65480,26131,Fashion,2,1158.86
65481,26131,Home & Kitchen,2,2442.58
65482,26132,Toys,3,595.87
65483,26132,Beauty,2,738.65
65484,26132,Sports,1,861.77
65485,26132,Books,1,830.99
65486,26133,Toys,2,2195.21
65487,26134,Sports,3,1304.51
65488,26134,Sports,3,1780.04
65489,26134,Fashion,3,841.66
65490,26135,Sports,1,1355.57
65491,26135,Sports,1,1077.38
65492,26135,Home & Kitchen,3,773.79
65493,26135,Grocery,3,1154.71
65494,26136,Books,1,1005.2
65495,26136,Sports,2,1133.28
65496,26136,Books,3,1161.3
65497,26137,Beauty,3,2220.62
65498,26137,Toys,1,1863.06
65499,26138,Electronics,3,1743.16
65500,26138,Books,2,1022.48
65501,26138,Toys,1,1173.07
65502,26139,Books,3,2956.36
65503,26140,Sports,2,1145.05
65504,26140,Sports,3,802.68
65505,26140,Fashion,2,1026.71
65506,26140,Books,2,501.13
65507,26141,Toys,3,643.85
65508,26141,Sports,1,802.09
65509,26141,Sports,3,1064.39
65510,26142,Fashion,3,878.36
65511,26142,Books,3,1007.88
65512,26142,Electronics,1,1102.73
65513,26142,Home & Kitchen,3,750.38
65514,26143,Home & Kitchen,1,608.7
65515,26143,Home & Kitchen,1,460.81
65516,26143,Books,3,605.16
65517,26144,Fashion,1,996.05
