customer_id,signup_date,city,age,gender,acquisition_channel
3750,2024-05-16,Ahmedabad,25,F,Email
3751,2024-07-20,Mumbai,33,M,Referral
3752,2025-11-04,Bangalore,19,M,Social Media
3753,2025-10-29,Ahmedabad,62,F,Email
3754,2025-09-18,Ahmedabad,31,M,Paid Ads
3755,2025-10-28,Ahmedabad,56,M,Organic
3756,2026-01-11,Chennai,20,F,Organic
3757,2025-08-18,Jaipur,33,F,Referral
3758,2024-01-08,Mumbai,32,F,Email
3759,2024-02-28,Mumbai,23,M,Email
3760,2026-04-09,Kolkata,34,F,Referral
3761,2024-11-05,Ahmedabad,49,F,Paid Ads
3762,2025-08-02,Mumbai,63,F,Social Media
3763,2024-01-22,Kolkata,34,F,Paid Ads
3764,2025-05-15,Patna,35,F,Social Media
3765,2026-04-04,Chennai,30,M,Paid Ads
3766,2024-10-23,Patna,37,M,Organic
3767,2024-01-28,Kolkata,58,F,Referral
3768,2024-01-07,Patna,63,M,Organic
3769,2025-01-21,Hyderabad,40,F,Organic
3770,2024-12-17,Ahmedabad,19,M,Organic
3771,2025-06-18,Ahmedabad,23,F,Social Media
3772,2025-04-29,Ahmedabad,45,F,Organic
3773,2024-07-19,Mumbai,56,M,Referral
3774,2024-06-08,Hyderabad,64,M,Email
3775,2025-08-18,Ahmedabad,31,F,Organic
3776,2026-02-20,Ahmedabad,24,M,Organic
3777,2025-04-20,Patna,53,M,Organic
3778,2024-09-16,Jaipur,47,F,Email
3779,2024-04-11,Jaipur,48,F,Referral
3780,2024-03-12,Bangalore,25,F,Social Media
3781,2025-04-08,Kolkata,46,F,Organic
3782,2025-03-27,Pune,44,F,Social Media
3783,2025-12-09,Bangalore,38,M,Social Media
3784,2026-03-19,Hyderabad,55,M,Paid Ads
3785,2026-03-25,Ahmedabad,45,M,Paid Ads
3786,2025-06-08,Bangalore,33,M,Paid Ads
3787,2025-11-04,Bangalore,52,F,Referral
3788,2024-07-26,Delhi,29,F,Paid Ads
3789,2025-06-16,Ahmedabad,32,F,Paid Ads
3790,2026-01-31,Chennai,39,M,Paid Ads
3791,2025-07-12,Patna,26,M,Paid Ads
3792,2024-10-19,Mumbai,32,F,Social Media
3793,2024-09-13,Hyderabad,24,F,Paid Ads
3794,2025-09-18,Bangalore,57,M,Paid Ads
3795,2024-01-30,Patna,27,M,Paid Ads
3796,2024-12-20,Delhi,57,F,Paid Ads
3797,2024-12-14,Kolkata,64,M,Social Media
3798,2024-07-22,Jaipur,58,M,Organic
3799,2024-11-24,Delhi,18,M,Organic
3800,2024-02-04,Ahmedabad,38,F,Social Media
3801,2026-02-22,Pune,38,F,Referral
3802,2024-09-19,Mumbai,60,F,Organic
3803,2024-07-10,Bangalore,59,M,Paid Ads
3804,2025-07-23,Mumbai,25,F,Email
3805,2024-02-28,Ahmedabad,41,M,Paid Ads
3806,2025-08-05,Delhi,55,M,Referral
3807,2025-02-01,Patna,47,M,Social Media
3808,2026-04-10,Patna,55,M,Paid Ads
3809,2024-03-16,Bangalore,46,M,Organic
3810,2024-03-15,Chennai,20,F,Organic
3811,2024-06-16,Bangalore,25,F,Organic
3812,2024-01-31,Ahmedabad,58,F,Referral
3813,2024-03-15,Delhi,18,M,Organic
3814,2024-06-28,Pune,54,F,Referral
3815,2025-10-09,Bangalore,52,M,Email
3816,2025-11-21,Chennai,36,F,Paid Ads
3817,2025-08-13,Kolkata,42,M,Organic
3818,2024-07-10,Chennai,46,F,Paid Ads
3819,2026-04-30,Pune,36,F,Organic
3820,2025-01-27,Patna,37,M,Email
3821,2026-01-06,Delhi,58,F,Organic
3822,2024-08-25,Pune,50,F,Social Media
3823,2024-11-15,Pune,51,M,Social Media
3824,2024-01-15,Bangalore,47,F,Paid Ads
3825,2025-04-12,Chennai,60,M,Organic
3826,2025-10-15,Kolkata,33,F,Referral
3827,2024-06-05,Kolkata,23,F,Organic
3828,2026-03-19,Patna,54,F,Paid Ads
3829,2025-02-23,Mumbai,47,F,Paid Ads
3830,2024-08-01,Bangalore,22,M,Email
3831,2025-10-12,Patna,45,M,Paid Ads
3832,2024-06-11,Delhi,59,F,Referral
3833,2026-03-05,Pune,32,F,Paid Ads
3834,2024-07-01,Bangalore,42,F,Organic
3835,2025-03-15,Mumbai,22,F,Organic
3836,2024-06-26,Mumbai,31,M,Organic
3837,2024-06-14,Jaipur,23,M,Social Media
3838,2026-02-12,Patna,19,F,Email
3839,2024-11-04,Kolkata,34,F,Paid Ads
3840,2024-11-06,Patna,24,F,Email
3841,2025-02-12,Pune,20,F,Paid Ads
3842,2026-03-23,Mumbai,31,F,Organic
3843,2024-11-09,Patna,48,M,Social Media
3844,2025-07-10,Kolkata,29,F,Organic
3845,2025-09-28,Chennai,57,F,Paid Ads
3846,2025-04-03,Pune,61,F,Organic
3847,2024-09-06,Chennai,30,F,Referral
3848,2024-03-02,Delhi,31,M,Paid Ads
3849,2026-05-01,Patna,56,F,Organic
3850,2026-02-10,Kolkata,32,M,Referral
3851,2024-11-18,Patna,30,F,Organic
3852,2026-01-16,Chennai,64,M,Organic
3853,2025-05-28,Patna,31,F,Paid Ads
3854,2024-12-30,Patna,47,F,Paid Ads
3855,2024-01-05,Bangalore,58,M,Organic
3856,2024-01-20,Mumbai,51,F,Social Media
3857,2024-05-18,Chennai,25,F,Paid Ads
3858,2024-06-20,Kolkata,21,M,Organic
3859,2026-02-06,Mumbai,31,F,Email
3860,2024-08-19,Hyderabad,20,F,Referral
3861,2024-05-19,Delhi,57,M,Organic
3862,2026-03-05,Delhi,47,F,Referral
3863,2024-04-26,Hyderabad,52,M,Social Media
3864,2024-06-06,Ahmedabad,55,F,Paid Ads
3865,2025-02-01,Chennai,53,M,Referral
3866,2024-12-25,Pune,45,F,Social Media
3867,2025-12-10,Hyderabad,32,M,Organic
3868,2025-04-04,Kolkata,52,M,Organic
3869,2025-02-14,Delhi,43,F,Email
3870,2025-12-22,Patna,52,M,Email
3871,2024-03-18,Pune,58,F,Paid Ads
3872,2024-06-04,Delhi,38,M,Social Media
3873,2024-09-28,Kolkata,49,F,Organic
3874,2024-03-02,Delhi,35,M,Paid Ads
3875,2025-03-27,Mumbai,51,F,Email
3876,2025-07-13,Bangalore,41,F,Paid Ads
3877,2025-04-30,Chennai,50,F,Social Media
3878,2025-10-23,Delhi,51,F,Paid Ads
3879,2024-06-29,Patna,39,F,Organic
3880,2024-05-27,Jaipur,58,F,Email
3881,2024-03-12,Hyderabad,62,F,Organic
3882,2024-01-16,Kolkata,53,F,Email
3883,2024-08-02,Ahmedabad,43,F,Organic
3884,2024-09-21,Bangalore,23,M,Organic
3885,2025-05-25,Patna,53,M,Email
3886,2025-07-09,Ahmedabad,55,F,Paid Ads
3887,2025-11-10,Bangalore,56,M,Organic
3888,2025-02-20,Chennai,53,F,Social Media
3889,2024-05-24,Ahmedabad,31,M,Paid Ads
3890,2025-08-01,Bangalore,31,F,Email
3891,2025-06-16,Delhi,43,F,Paid Ads
3892,2024-10-11,Delhi,33,M,Social Media
3893,2024-06-25,Pune,23,F,Social Media
3894,2025-09-14,Mumbai,44,M,Organic
3895,2025-09-13,Delhi,63,F,Paid Ads
3896,2025-12-10,Hyderabad,35,F,Referral
3897,2025-02-26,Hyderabad,56,F,Social Media
3898,2025-08-22,Ahmedabad,51,M,Organic
3899,2026-01-12,Bangalore,55,M,Organic
3900,2025-10-17,Jaipur,30,F,Paid Ads
3901,2024-09-16,Mumbai,25,F,Social Media
3902,2024-06-24,Hyderabad,64,M,Organic
3903,2024-07-24,Bangalore,36,F,Paid Ads
3904,2024-04-01,Mumbai,64,M,Email
3905,2024-09-04,Patna,43,F,Organic
3906,2024-06-10,Delhi,44,M,Social Media
3907,2025-10-08,Kolkata,50,F,Referral
3908,2026-01-19,Jaipur,60,F,Organic
3909,2025-11-11,Jaipur,25,F,Social Media
3910,2024-10-08,Pune,43,F,Organic
3911,2025-08-12,Ahmedabad,37,M,Referral
3912,2025-07-11,Bangalore,44,F,Organic
3913,2024-02-14,Ahmedabad,62,F,Paid Ads
3914,2024-07-21,Bangalore,21,F,Organic
3915,2026-01-20,Delhi,40,F,Organic
3916,2026-01-28,Kolkata,38,M,Paid Ads
3917,2024-06-24,Kolkata,33,F,Organic
3918,2025-09-30,Patna,42,M,Referral
3919,2025-11-15,Ahmedabad,26,F,Email
3920,2024-03-12,Delhi,22,M,Referral
3921,2024-04-08,Mumbai,45,F,Organic
3922,2025-02-10,Patna,32,M,Referral
3923,2025-05-03,Patna,28,M,Organic
3924,2024-01-20,Chennai,52,M,Referral
3925,2026-03-26,Jaipur,47,M,Organic
3926,2026-05-27,Ahmedabad,55,M,Social Media
3927,2024-12-13,Delhi,46,M,Referral
3928,2025-06-09,Mumbai,34,F,Organic
3929,2026-03-17,Chennai,54,M,Email
3930,2026-03-23,Jaipur,37,F,Paid Ads
3931,2024-05-27,Delhi,38,F,Social Media
3932,2025-11-03,Kolkata,62,M,Paid Ads
3933,2025-01-21,Ahmedabad,36,M,Referral
3934,2026-01-18,Pune,56,F,Organic
3935,2025-06-21,Bangalore,63,F,Social Media
3936,2025-08-20,Mumbai,49,F,Paid Ads
3937,2024-08-18,Kolkata,48,F,Organic
3938,2026-05-17,Delhi,62,M,Social Media
3939,2024-03-25,Delhi,32,M,Paid Ads
3940,2024-01-19,Hyderabad,49,M,Referral
3941,2024-08-31,Bangalore,55,F,Organic
3942,2026-02-24,Delhi,63,M,Paid Ads
3943,2025-12-30,Hyderabad,61,F,Organic
3944,2026-02-09,Bangalore,50,M,Paid Ads
3945,2024-09-13,Jaipur,19,F,Referral
3946,2024-04-26,Bangalore,59,M,Organic
3947,2026-02-02,Mumbai,52,F,Email
3948,2025-05-13,Kolkata,23,M,Referral
3949,2025-01-09,Pune,26,M,Social Media
3950,2025-05-29,Kolkata,45,F,Organic
3951,2025-03-08,Hyderabad,53,F,Referral
3952,2024-03-19,Delhi,26,M,Referral
3953,2026-02-26,Chennai,32,M,Social Media
3954,2024-12-11,Jaipur,48,M,Social Media
3955,2026-05-05,Ahmedabad,46,F,Social Media
3956,2025-08-11,Delhi,26,F,Paid Ads
3957,2025-09-18,Mumbai,41,F,Organic
3958,2024-12-31,Ahmedabad,35,F,Organic
3959,2024-05-02,Delhi,56,F,Organic
3960,2025-12-14,Mumbai,37,F,Social Media
3961,2025-11-21,Chennai,39,M,Paid Ads
3962,2025-11-27,Hyderabad,35,M,Referral
3963,2024-05-16,Chennai,32,M,Organic
3964,2026-02-13,Hyderabad,45,F,Referral
3965,2025-11-25,Ahmedabad,48,M,Email
3966,2025-05-05,Patna,18,M,Paid Ads
3967,2024-07-03,Bangalore,33,F,Paid Ads
3968,2026-02-11,Patna,39,M,Social Media
3969,2024-01-28,Chennai,22,F,Paid Ads
3970,2024-06-08,Patna,27,F,Email
3971,2025-09-18,Mumbai,54,M,Referral
3972,2025-10-02,Ahmedabad,32,F,Paid Ads
3973,2024-02-25,Bangalore,43,M,Email
3974,2026-05-15,Mumbai,34,F,Social Media
3975,2026-05-02,Hyderabad,30,F,Paid Ads
3976,2024-01-01,Kolkata,27,F,Organic
3977,2024-05-21,Chennai,40,F,Paid Ads
3978,2025-04-18,Mumbai,41,M,Organic
3979,2026-02-28,Patna,60,M,Email
3980,2026-05-23,Hyderabad,37,M,Referral
3981,2024-11-17,Kolkata,23,M,Paid Ads
3982,2025-12-09,Bangalore,56,F,Organic
3983,2025-06-13,Kolkata,39,M,Paid Ads
3984,2025-07-18,Jaipur,62,F,Email
3985,2024-03-25,Pune,59,F,Organic
3986,2024-12-12,Ahmedabad,56,F,Social Media
3987,2025-12-06,Chennai,49,F,Paid Ads
3988,2025-05-30,Pune,42,M,Organic
3989,2026-05-20,Ahmedabad,20,F,Organic
3990,2026-01-04,Mumbai,22,M,Email
3991,2025-07-18,Mumbai,52,F,Referral
3992,2025-12-03,Mumbai,64,M,Paid Ads
3993,2024-06-26,Bangalore,42,F,Social Media
3994,2024-05-31,Patna,31,F,Social Media
3995,2024-12-10,Kolkata,32,M,Organic
3996,2024-01-04,Delhi,18,M,Organic
3997,2025-06-14,Ahmedabad,27,M,Referral
3998,2025-07-05,Pune,45,F,Email
3999,2025-03-29,Jaipur,50,F,Referral
4000,2026-04-30,Kolkata,22,M,Referral
4001,2026-03-21,Mumbai,42,M,Social Media
4002,2025-08-03,Ahmedabad,41,F,Paid Ads
4003,2024-06-14,Chennai,54,F,Paid Ads
4004,2024-03-12,Mumbai,50,M,Organic
4005,2024-09-12,Mumbai,46,F,Referral
4006,2026-02-03,Pune,56,M,Organic
4007,2024-08-06,Delhi,39,F,Email
4008,2025-09-27,Chennai,46,M,Organic
4009,2024-06-15,Ahmedabad,43,F,Organic
4010,2025-01-30,Mumbai,38,F,Email
4011,2024-10-31,Ahmedabad,58,M,Email
4012,2024-10-18,Mumbai,36,M,Organic
4013,2024-07-06,Kolkata,54,M,Paid Ads
4014,2025-09-02,Hyderabad,49,F,Paid Ads
4015,2024-11-30,Bangalore,54,M,Organic
4016,2025-12-10,Jaipur,23,M,Referral
4017,2024-10-23,Delhi,37,M,Email
4018,2025-06-08,Delhi,48,M,Paid Ads
4019,2024-06-16,Hyderabad,26,M,Email
4020,2025-10-05,Patna,59,F,Referral
4021,2024-03-13,Chennai,38,M,Social Media
4022,2024-07-10,Patna,26,F,Paid Ads
4023,2025-11-30,Patna,28,F,Referral
4024,2025-12-11,Mumbai,56,F,Organic
4025,2026-02-22,Mumbai,39,F,Paid Ads
4026,2024-07-28,Kolkata,28,F,Social Media
4027,2026-02-13,Hyderabad,51,M,Organic
4028,2024-01-07,Patna,33,F,Email
4029,2026-04-03,Ahmedabad,22,F,Paid Ads
4030,2024-03-16,Patna,52,M,Email
4031,2026-05-09,Chennai,28,M,Referral
4032,2025-11-03,Hyderabad,25,F,Email
4033,2026-01-20,Patna,21,F,Organic
4034,2026-02-28,Pune,26,M,Referral
4035,2024-10-02,Kolkata,21,M,Paid Ads
4036,2024-09-26,Pune,55,M,Paid Ads
4037,2024-07-18,Jaipur,38,M,Organic
4038,2024-06-09,Chennai,63,F,Email
4039,2025-08-24,Delhi,24,M,Social Media
4040,2025-05-14,Chennai,25,M,Social Media
4041,2026-02-22,Pune,22,F,Organic
4042,2025-08-20,Delhi,24,M,Referral
4043,2025-10-12,Mumbai,64,F,Organic
4044,2025-01-20,Kolkata,58,M,Social Media
4045,2025-03-01,Jaipur,22,F,Organic
4046,2025-09-10,Hyderabad,49,M,Paid Ads
4047,2025-06-16,Delhi,39,F,Social Media
4048,2025-04-01,Chennai,42,F,Referral
4049,2025-12-04,Mumbai,35,F,Organic
4050,2024-07-26,Patna,31,M,Email
4051,2024-08-02,Delhi,35,F,Referral
4052,2025-10-03,Delhi,29,F,Email
4053,2026-03-06,Jaipur,20,M,Paid Ads
4054,2025-04-09,Delhi,23,M,Social Media
4055,2026-04-30,Mumbai,35,F,Organic
4056,2025-05-02,Pune,33,M,Organic
4057,2026-05-09,Bangalore,36,M,Referral
4058,2024-12-03,Ahmedabad,30,M,Organic
4059,2024-11-08,Hyderabad,47,F,Referral
4060,2024-11-21,Delhi,41,M,Referral
4061,2025-03-27,Mumbai,27,M,Organic
4062,2025-06-20,Hyderabad,36,F,Paid Ads
4063,2024-07-25,Kolkata,40,M,Email
4064,2024-10-03,Jaipur,21,F,Paid Ads
4065,2026-02-21,Chennai,57,M,Social Media
4066,2026-04-22,Ahmedabad,28,F,Paid Ads
4067,2025-05-15,Ahmedabad,42,F,Social Media
4068,2024-06-28,Jaipur,61,M,Paid Ads
4069,2025-07-01,Pune,61,M,Organic
4070,2026-05-23,Ahmedabad,47,F,Referral
4071,2026-01-16,Jaipur,30,M,Paid Ads
4072,2025-10-10,Delhi,40,M,Paid Ads
4073,2026-04-09,Mumbai,53,M,Social Media
4074,2025-03-20,Jaipur,25,M,Referral
4075,2025-10-18,Jaipur,46,M,Organic
4076,2024-01-20,Patna,45,F,Social Media
4077,2026-03-23,Pune,62,F,Referral
4078,2024-06-14,Ahmedabad,28,F,Social Media
4079,2024-02-09,Bangalore,19,M,Referral
4080,2025-08-14,Bangalore,52,M,Social Media
4081,2024-08-13,Mumbai,48,M,Organic
4082,2024-03-23,Hyderabad,42,F,Organic
4083,2024-03-28,Patna,36,F,Social Media
4084,2024-11-06,Hyderabad,27,M,Paid Ads
4085,2025-02-18,Bangalore,19,F,Paid Ads
4086,2024-09-07,Hyderabad,37,F,Social Media
4087,2025-03-21,Hyderabad,47,F,Organic
4088,2025-01-24,Mumbai,55,M,Referral
4089,2024-08-15,Mumbai,34,M,Social Media
4090,2024-04-06,Patna,41,M,Social Media
4091,2025-04-03,Kolkata,63,F,Social Media
4092,2024-11-12,Chennai,31,M,Referral
4093,2026-04-20,Chennai,26,M,Referral
4094,2024-02-20,Pune,47,M,Referral
4095,2025-07-11,Ahmedabad,48,F,Organic
4096,2025-12-04,Jaipur,22,F,Email
4097,2024-06-08,Jaipur,25,F,Email
4098,2026-05-22,Jaipur,58,F,Email
4099,2024-12-14,Kolkata,32,F,Paid Ads
4100,2026-05-21,Bangalore,36,M,Social Media
4101,2025-08-27,Ahmedabad,36,M,Paid Ads
4102,2025-01-04,Ahmedabad,32,M,Organic
4103,2026-03-04,Mumbai,20,M,Social Media
4104,2025-03-22,Chennai,46,F,Social Media
4105,2024-03-13,Jaipur,56,M,Social Media
4106,2025-08-15,Chennai,46,F,Social Media
4107,2025-08-25,Pune,64,F,Social Media
4108,2025-10-09,Chennai,21,F,Social Media
4109,2025-04-30,Bangalore,38,M,Organic
4110,2026-05-07,Pune,32,M,Paid Ads
4111,2024-03-24,Delhi,36,F,Paid Ads
4112,2024-01-21,Mumbai,36,M,Paid Ads
4113,2025-01-25,Bangalore,39,F,Organic
4114,2024-11-11,Ahmedabad,47,M,Organic
4115,2025-11-19,Jaipur,44,F,Social Media
4116,2024-12-16,Mumbai,58,M,Paid Ads
4117,2025-07-25,Chennai,61,M,Paid Ads
4118,2026-04-29,Hyderabad,49,M,Organic
4119,2024-11-01,Chennai,46,F,Paid Ads
4120,2024-10-27,Bangalore,27,F,Paid Ads
4121,2025-04-01,Patna,57,M,Organic
4122,2025-11-28,Bangalore,48,M,Organic
4123,2024-10-02,Mumbai,39,M,Organic
4124,2024-04-25,Hyderabad,42,M,Organic
4125,2024-10-17,Mumbai,19,M,Paid Ads
4126,2024-09-26,Kolkata,21,M,Social Media
4127,2026-03-09,Pune,51,M,Paid Ads
4128,2024-07-04,Hyderabad,53,F,Paid Ads
4129,2025-08-08,Chennai,30,F,Email
4130,2024-03-04,Pune,30,M,Paid Ads
4131,2025-10-27,Patna,62,F,Email
4132,2025-03-09,Delhi,57,M,Email
4133,2026-05-14,Bangalore,40,M,Referral
4134,2025-02-14,Chennai,58,M,Email
4135,2024-07-21,Patna,32,F,Paid Ads
4136,2024-09-06,Pune,63,F,Email
4137,2025-01-31,Jaipur,21,F,Organic
4138,2024-01-09,Chennai,23,M,Paid Ads
4139,2025-05-28,Jaipur,52,M,Organic
4140,2025-12-25,Patna,20,F,Organic
4141,2024-08-28,Bangalore,33,F,Paid Ads
4142,2024-03-03,Chennai,20,M,Paid Ads
4143,2024-08-26,Hyderabad,30,M,Email
4144,2025-05-16,Patna,33,F,Email
4145,2024-03-20,Chennai,53,M,Social Media
4146,2025-04-12,Ahmedabad,38,M,Referral
4147,2026-02-01,Bangalore,23,F,Referral
4148,2026-05-04,Patna,31,F,Social Media
4149,2025-07-10,Ahmedabad,28,F,Paid Ads
4150,2024-04-23,Bangalore,23,F,Paid Ads
4151,2025-05-08,Pune,43,F,Social Media
4152,2026-03-27,Ahmedabad,27,F,Email
4153,2024-12-07,Hyderabad,45,F,Organic
4154,2024-10-12,Jaipur,54,M,Referral
4155,2026-03-19,Chennai,58,M,Paid Ads
4156,2024-04-15,Chennai,24,F,Email
4157,2026-02-23,Chennai,60,F,Paid Ads
4158,2024-09-04,Chennai,49,F,Paid Ads
4159,2025-10-08,Kolkata,46,F,Organic
4160,2026-04-23,Jaipur,53,M,Organic
4161,2026-04-14,Pune,61,F,Organic
4162,2025-09-18,Patna,55,M,Paid Ads
4163,2024-05-22,Bangalore,38,M,Organic
4164,2025-06-26,Hyderabad,32,F,Referral
4165,2024-12-09,Patna,29,F,Referral
4166,2024-11-27,Chennai,48,M,Organic
4167,2025-05-30,Ahmedabad,26,F,Organic
4168,2025-05-29,Kolkata,26,F,Referral
4169,2025-07-14,Ahmedabad,43,F,Referral
4170,2025-04-01,Kolkata,64,F,Paid Ads
4171,2024-12-05,Ahmedabad,26,F,Email
4172,2026-04-04,Hyderabad,21,F,Referral
4173,2026-01-07,Mumbai,23,M,Referral
4174,2026-05-22,Ahmedabad,22,M,Paid Ads
4175,2024-01-14,Hyderabad,37,M,Referral
4176,2024-06-27,Pune,18,M,Email
4177,2025-06-21,Hyderabad,48,M,Paid Ads
4178,2025-11-23,Hyderabad,46,M,Organic
4179,2025-01-08,Delhi,29,M,Email
4180,2025-01-13,Delhi,40,F,Organic
4181,2024-03-02,Mumbai,38,M,Paid Ads
4182,2025-05-13,Pune,20,M,Organic
4183,2025-08-15,Pune,43,F,Paid Ads
4184,2024-06-25,Hyderabad,62,F,Email
4185,2025-08-22,Chennai,40,M,Paid Ads
4186,2025-02-02,Patna,18,F,Organic
4187,2026-04-19,Mumbai,20,F,Organic
4188,2025-03-15,Hyderabad,28,F,Paid Ads
4189,2024-02-08,Kolkata,23,F,Organic
4190,2026-03-13,Jaipur,45,M,Paid Ads
4191,2025-08-05,Ahmedabad,30,M,Email
4192,2026-03-09,Kolkata,38,M,Paid Ads
4193,2026-03-01,Chennai,55,M,Referral
4194,2025-11-23,Ahmedabad,34,M,Social Media
4195,2026-01-26,Patna,47,F,Referral
4196,2024-03-09,Ahmedabad,25,F,Organic
4197,2025-04-05,Delhi,36,F,Referral
4198,2024-10-26,Chennai,32,F,Referral
4199,2025-05-12,Kolkata,30,M,Organic
4200,2026-03-09,Ahmedabad,47,F,Paid Ads
4201,2024-05-07,Patna,33,M,Referral
4202,2024-05-29,Pune,44,M,Paid Ads
4203,2024-09-17,Jaipur,32,M,Organic
4204,2026-04-15,Hyderabad,63,M,Organic
4205,2026-04-08,Ahmedabad,49,F,Organic
4206,2024-01-12,Pune,43,M,Organic
4207,2024-04-11,Kolkata,32,F,Referral
4208,2024-11-23,Kolkata,38,F,Paid Ads
4209,2024-11-27,Pune,35,M,Organic
4210,2025-10-20,Jaipur,58,M,Email
4211,2024-06-10,Bangalore,18,M,Paid Ads
4212,2024-11-15,Pune,53,F,Paid Ads
4213,2026-04-15,Kolkata,31,M,Organic
4214,2025-11-07,Kolkata,25,M,Social Media
4215,2024-04-22,Patna,40,F,Organic
4216,2024-08-26,Chennai,33,F,Organic
4217,2024-02-06,Delhi,58,F,Email
4218,2025-12-14,Jaipur,32,F,Organic
4219,2025-05-30,Hyderabad,57,M,Referral
4220,2024-02-28,Bangalore,54,M,Organic
4221,2024-05-15,Patna,20,M,Email
4222,2024-04-23,Mumbai,55,F,Email
4223,2024-03-25,Mumbai,46,M,Social Media
4224,2024-10-03,Chennai,45,M,Referral
4225,2025-01-26,Kolkata,35,F,Social Media
4226,2026-05-16,Chennai,27,M,Organic
4227,2024-04-19,Hyderabad,29,M,Email
4228,2024-12-19,Ahmedabad,44,M,Social Media
4229,2025-02-05,Pune,54,M,Paid Ads
4230,2025-09-25,Bangalore,32,F,Referral
4231,2025-08-25,Kolkata,40,F,Organic
4232,2025-12-01,Bangalore,64,M,Paid Ads
4233,2025-09-20,Bangalore,59,F,Paid Ads
4234,2025-11-03,Ahmedabad,39,M,Email
4235,2025-05-06,Kolkata,55,M,Paid Ads
4236,2024-01-27,Bangalore,43,M,Organic
4237,2025-08-28,Hyderabad,27,F,Email
4238,2024-07-02,Ahmedabad,29,M,Organic
4239,2026-04-10,Jaipur,52,F,Paid Ads
4240,2024-01-10,Jaipur,61,M,Paid Ads
4241,2024-04-08,Patna,27,F,Referral
4242,2024-03-11,Hyderabad,18,M,Paid Ads
4243,2024-04-22,Mumbai,53,M,Paid Ads
4244,2025-07-09,Ahmedabad,19,M,Organic
4245,2026-02-20,Kolkata,48,M,Social Media
4246,2024-06-13,Patna,40,F,Organic
4247,2025-03-26,Jaipur,20,F,Organic
4248,2025-04-13,Ahmedabad,57,F,Organic
4249,2024-05-14,Jaipur,35,M,Email
4250,2025-03-13,Delhi,32,F,Referral
4251,2025-11-10,Ahmedabad,26,F,Paid Ads
4252,2025-08-15,Hyderabad,43,F,Paid Ads
4253,2025-09-05,Jaipur,58,M,Referral
4254,2024-02-17,Kolkata,44,M,Social Media
4255,2026-01-06,Bangalore,29,F,Paid Ads
4256,2024-08-30,Ahmedabad,27,F,Organic
4257,2026-04-08,Bangalore,23,M,Email
4258,2024-12-07,Kolkata,50,M,Referral
4259,2024-07-30,Chennai,46,M,Paid Ads
4260,2025-08-30,Hyderabad,37,F,Email
4261,2026-04-27,Delhi,42,M,Referral
4262,2025-04-03,Ahmedabad,51,F,Paid Ads
4263,2024-08-11,Patna,44,M,Organic
4264,2025-04-08,Pune,56,M,Paid Ads
4265,2025-08-02,Delhi,41,F,Email
4266,2024-01-18,Kolkata,20,F,Paid Ads
4267,2026-05-09,Bangalore,27,F,Referral
4268,2026-05-12,Chennai,54,M,Paid Ads
4269,2024-08-07,Ahmedabad,37,M,Organic
4270,2024-07-10,Delhi,30,F,Social Media
4271,2024-03-05,Kolkata,45,F,Paid Ads
4272,2024-01-08,Kolkata,45,M,Referral
4273,2025-09-04,Kolkata,40,M,Organic
4274,2026-04-14,Mumbai,23,F,Social Media
4275,2026-04-30,Delhi,20,M,Organic
4276,2024-05-12,Pune,30,F,Organic
4277,2025-04-18,Ahmedabad,34,F,Email
4278,2024-11-22,Delhi,34,M,Referral
4279,2025-06-18,Patna,63,M,Organic
4280,2024-11-24,Ahmedabad,21,M,Paid Ads
4281,2025-10-03,Ahmedabad,27,F,Referral
4282,2026-03-07,Bangalore,46,M,Organic
4283,2024-08-09,Mumbai,60,M,Paid Ads
4284,2024-09-07,Bangalore,50,F,Organic
4285,2024-10-12,Delhi,38,F,Paid Ads
4286,2024-12-08,Bangalore,32,M,Paid Ads
4287,2025-01-27,Mumbai,49,F,Organic
4288,2024-10-28,Bangalore,58,F,Paid Ads
4289,2024-06-27,Pune,19,M,Social Media
4290,2024-10-08,Chennai,46,M,Email
4291,2024-03-25,Patna,56,M,Email
4292,2026-05-02,Ahmedabad,54,M,Social Media
4293,2025-12-17,Patna,62,M,Paid Ads
4294,2026-05-03,Kolkata,18,F,Paid Ads
4295,2024-04-23,Ahmedabad,60,M,Email
4296,2025-03-27,Jaipur,34,M,Social Media
4297,2024-04-14,Mumbai,25,F,Email
4298,2025-01-24,Chennai,59,M,Social Media
4299,2024-06-01,Pune,37,M,Email
4300,2024-11-02,Chennai,42,M,Organic
4301,2026-01-26,Mumbai,64,F,Paid Ads
4302,2025-05-28,Mumbai,42,M,Paid Ads
4303,2025-07-08,Pune,23,M,Social Media
4304,2024-07-18,Delhi,56,M,Email
4305,2024-12-30,Delhi,26,M,Referral
4306,2024-06-04,Bangalore,37,M,Organic
4307,2025-03-18,Kolkata,58,M,Organic
4308,2024-04-18,Pune,23,F,Email
4309,2024-10-27,Patna,20,M,Referral
4310,2025-05-08,Jaipur,64,M,Email
4311,2026-01-24,Patna,24,F,Email
4312,2025-12-01,Kolkata,20,M,Social Media
4313,2025-05-25,Chennai,46,M,Social Media
4314,2025-04-19,Delhi,31,F,Paid Ads
4315,2024-08-24,Pune,43,M,Social Media
4316,2026-05-28,Mumbai,52,F,Paid Ads
4317,2026-05-30,Pune,31,M,Organic
4318,2025-07-20,Kolkata,41,M,Paid Ads
