customer_id,signup_date,city,age,gender,acquisition_channel,total_orders,total_spend,avg_order_value,last_order_date,first_order_date,discount_orders,recency_days,tenure_days,discount_rate,order_frequency,category_diversity,preferred_payment,churned
3892,2024-10-11,Delhi,33,M,Social Media,3.0,4898.88,1632.96,2025-04-28,2024-12-04,1.0,338.0,145.0,0.3333333333333333,0.6164383561643836,4.0,Card,1
3893,2024-06-25,Pune,23,F,Social Media,0.0,0.0,0.0,,,,645.0,,0.0,0.0,0.0,None,1
3894,2025-09-14,Mumbai,44,M,Organic,0.0,0.0,0.0,,,,199.0,,0.0,0.0,0.0,None,1
3895,2025-09-13,Delhi,63,F,Paid Ads,0.0,0.0,0.0,,,,200.0,,0.0,0.0,0.0,None,1
3896,2025-12-10,Hyderabad,35,F,Referral,0.0,0.0,0.0,,,,112.0,,0.0,0.0,0.0,None,1
3897,2025-02-26,Hyderabad,56,F,Social Media,5.0,6966.150000000001,1393.23,2025-11-11,2025-03-20,2.0,141.0,236.0,0.4,0.6329113924050632,6.0,Card,1
3898,2025-08-22,Ahmedabad,51,M,Organic,0.0,0.0,0.0,,,,222.0,,0.0,0.0,0.0,None,1
3899,2026-01-12,Bangalore,55,M,Organic,4.0,6879.46,1719.865,2026-03-13,2026-02-03,2.0,19.0,38.0,0.5,3.0769230769230766,4.0,Card,0
3900,2025-10-17,Jaipur,30,F,Paid Ads,9.0,12630.13,1403.3477777777778,2026-01-11,2025-10-24,2.0,80.0,79.0,0.2222222222222222,3.375,6.0,UPI,1
3901,2024-09-16,Mumbai,25,F,Social Media,49.0,151258.94,3086.917142857143,2026-03-16,2024-09-19,15.0,16.0,543.0,0.30612244897959184,2.702205882352941,8.0,UPI,0
3902,2024-06-24,Hyderabad,64,M,Organic,23.0,38160.48,1659.1513043478262,2026-02-19,2024-06-26,5.0,41.0,603.0,0.21739130434782608,1.1423841059602649,8.0,Card,0
3903,2024-07-24,Bangalore,36,F,Paid Ads,0.0,0.0,0.0,,,,616.0,,0.0,0.0,0.0,None,1
3904,2024-04-01,Mumbai,64,M,Email,5.0,4820.74,964.1479999999999,2024-11-07,2024-04-20,3.0,510.0,201.0,0.6,0.7425742574257426,6.0,Wallet,1
3905,2024-09-04,Patna,43,F,Organic,4.0,3547.48,886.87,2025-11-02,2024-09-09,1.0,150.0,419.0,0.25,0.28571428571428575,7.0,UPI,1
3906,2024-06-10,Delhi,44,M,Social Media,43.0,142515.74,3314.3195348837207,2026-03-27,2024-06-11,13.0,5.0,654.0,0.3023255813953488,1.969465648854962,8.0,UPI,0
3907,2025-10-08,Kolkata,50,F,Referral,1.0,858.13,858.13,2026-03-04,2026-03-04,0.0,28.0,0.0,0.0,30.0,1.0,UPI,0
3908,2026-01-19,Jaipur,60,F,Organic,1.0,909.18,909.18,2026-02-25,2026-02-25,0.0,35.0,0.0,0.0,30.0,2.0,Wallet,0
3909,2025-11-11,Jaipur,25,F,Social Media,1.0,837.72,837.72,2025-12-26,2025-12-26,0.0,96.0,0.0,0.0,30.0,3.0,COD,1
3910,2024-10-08,Pune,43,F,Organic,0.0,0.0,0.0,,,,540.0,,0.0,0.0,0.0,None,1
3911,2025-08-12,Ahmedabad,37,M,Referral,23.0,66712.26,2900.5330434782604,2026-03-26,2025-08-21,9.0,6.0,217.0,0.391304347826087,3.1651376146788994,8.0,UPI,0
3912,2025-07-11,Bangalore,44,F,Organic,1.0,1170.17,1170.17,2025-09-16,2025-09-16,0.0,197.0,0.0,0.0,30.0,3.0,Card,1
3913,2024-02-14,Ahmedabad,62,F,Paid Ads,4.0,5983.53,1495.8825,2024-06-03,2024-03-15,1.0,667.0,80.0,0.25,1.4814814814814814,6.0,Wallet,1
3914,2024-07-21,Bangalore,21,F,Organic,2.0,2047.58,1023.79,2024-11-08,2024-09-29,0.0,509.0,40.0,0.0,1.4634146341463414,4.0,UPI,1
3915,2026-01-20,Delhi,40,F,Organic,1.0,625.45,625.45,2026-03-12,2026-03-12,1.0,20.0,0.0,1.0,30.0,2.0,COD,1
3916,2026-01-28,Kolkata,38,M,Paid Ads,0.0,0.0,0.0,,,,63.0,,0.0,0.0,0.0,None,0
3917,2024-06-24,Kolkata,33,F,Organic,21.0,32339.920000000002,1539.9961904761906,2026-01-31,2024-07-09,10.0,60.0,571.0,0.47619047619047616,1.1013986013986015,8.0,Card,0
3918,2025-09-30,Patna,42,M,Referral,10.0,19313.7,1931.3700000000001,2026-03-19,2025-10-03,1.0,13.0,167.0,0.1,1.7857142857142856,8.0,Card,0
3919,2025-11-15,Ahmedabad,26,F,Email,0.0,0.0,0.0,,,,137.0,,0.0,0.0,0.0,None,1
3920,2024-03-12,Delhi,22,M,Referral,0.0,0.0,0.0,,,,750.0,,0.0,0.0,0.0,None,1
3921,2024-04-08,Mumbai,45,F,Organic,3.0,4067.23,1355.7433333333333,2024-06-02,2024-04-09,0.0,668.0,54.0,0.0,1.6363636363636362,4.0,UPI,1
3922,2025-02-10,Patna,32,M,Referral,0.0,0.0,0.0,,,,415.0,,0.0,0.0,0.0,None,1
3923,2025-05-03,Patna,28,M,Organic,0.0,0.0,0.0,,,,333.0,,0.0,0.0,0.0,None,1
3924,2024-01-20,Chennai,52,M,Referral,3.0,3505.3199999999997,1168.4399999999998,2024-08-04,2024-02-19,1.0,605.0,167.0,0.3333333333333333,0.5357142857142857,4.0,Wallet,1
3925,2026-03-26,Jaipur,47,M,Organic,0.0,0.0,0.0,,,,6.0,,0.0,0.0,0.0,None,0
3927,2024-12-13,Delhi,46,M,Referral,7.0,10927.23,1561.032857142857,2025-02-15,2024-12-15,2.0,410.0,62.0,0.2857142857142857,3.333333333333333,8.0,UPI,1
3928,2025-06-09,Mumbai,34,F,Organic,15.0,24757.91,1650.5273333333332,2026-02-21,2025-06-29,8.0,39.0,237.0,0.5333333333333333,1.8907563025210083,8.0,UPI,0
3929,2026-03-17,Chennai,54,M,Email,0.0,0.0,0.0,,,,15.0,,0.0,0.0,0.0,None,1
3930,2026-03-23,Jaipur,37,F,Paid Ads,0.0,0.0,0.0,,,,9.0,,0.0,0.0,0.0,None,1
3931,2024-05-27,Delhi,38,F,Social Media,3.0,3546.57,1182.19,2024-08-08,2024-06-26,1.0,601.0,43.0,0.3333333333333333,2.0454545454545454,6.0,UPI,1
3932,2025-11-03,Kolkata,62,M,Paid Ads,5.0,9167.87,1833.574,2026-02-13,2025-12-15,2.0,47.0,60.0,0.4,2.4590163934426226,6.0,UPI,0
3933,2025-01-21,Ahmedabad,36,M,Referral,16.0,25200.93,1575.058125,2026-01-24,2025-02-05,3.0,67.0,353.0,0.1875,1.3559322033898304,8.0,UPI,0
3934,2026-01-18,Pune,56,F,Organic,2.0,2119.59,1059.795,2026-02-14,2026-01-28,0.0,46.0,17.0,0.0,3.333333333333333,2.0,Wallet,0
3935,2025-06-21,Bangalore,63,F,Social Media,10.0,15053.21,1505.321,2026-03-13,2025-07-14,1.0,19.0,242.0,0.1,1.2345679012345678,8.0,UPI,0
3936,2025-08-20,Mumbai,49,F,Paid Ads,10.0,16691.73,1669.173,2026-03-18,2025-10-05,1.0,14.0,164.0,0.1,1.8181818181818183,8.0,Card,0
3937,2024-08-18,Kolkata,48,F,Organic,48.0,147746.02,3078.0420833333333,2026-03-22,2024-09-03,17.0,10.0,565.0,0.3541666666666667,2.544169611307421,8.0,Card,0
3939,2024-03-25,Delhi,32,M,Paid Ads,0.0,0.0,0.0,,,,737.0,,0.0,0.0,0.0,None,1
3940,2024-01-19,Hyderabad,49,M,Referral,2.0,4022.04,2011.02,2024-03-08,2024-01-24,0.0,754.0,44.0,0.0,1.3333333333333335,5.0,Card,1
3941,2024-08-31,Bangalore,55,F,Organic,8.0,7335.09,916.88625,2025-07-22,2024-09-07,4.0,253.0,318.0,0.5,0.7523510971786833,8.0,Card,1
3942,2026-02-24,Delhi,63,M,Paid Ads,0.0,0.0,0.0,,,,36.0,,0.0,0.0,0.0,None,1
3943,2025-12-30,Hyderabad,61,F,Organic,0.0,0.0,0.0,,,,92.0,,0.0,0.0,0.0,None,0
3944,2026-02-09,Bangalore,50,M,Paid Ads,1.0,892.12,892.12,2026-03-25,2026-03-25,1.0,7.0,0.0,1.0,30.0,1.0,Card,0
3945,2024-09-13,Jaipur,19,F,Referral,0.0,0.0,0.0,,,,565.0,,0.0,0.0,0.0,None,1
3946,2024-04-26,Bangalore,59,M,Organic,41.0,62926.1,1534.7829268292683,2026-03-29,2024-05-22,10.0,3.0,676.0,0.24390243902439024,1.8168389955686854,8.0,UPI,1
3947,2026-02-02,Mumbai,52,F,Email,2.0,5034.29,2517.145,2026-03-21,2026-03-06,0.0,11.0,15.0,0.0,3.75,4.0,UPI,0
3948,2025-05-13,Kolkata,23,M,Referral,8.0,13468.36,1683.545,2026-03-26,2025-05-16,2.0,6.0,314.0,0.25,0.7619047619047619,7.0,UPI,0
3949,2025-01-09,Pune,26,M,Social Media,0.0,0.0,0.0,,,,447.0,,0.0,0.0,0.0,None,1
3950,2025-05-29,Kolkata,45,F,Organic,1.0,1840.26,1840.26,2025-07-06,2025-07-06,1.0,269.0,0.0,1.0,30.0,2.0,Wallet,1
3951,2025-03-08,Hyderabad,53,F,Referral,4.0,2512.2,628.05,2026-01-23,2025-07-09,0.0,68.0,198.0,0.0,0.6030150753768845,5.0,UPI,1
3952,2024-03-19,Delhi,26,M,Referral,0.0,0.0,0.0,,,,743.0,,0.0,0.0,0.0,None,1
3953,2026-02-26,Chennai,32,M,Social Media,0.0,0.0,0.0,,,,34.0,,0.0,0.0,0.0,None,1
3954,2024-12-11,Jaipur,48,M,Social Media,17.0,26953.66,1585.5094117647059,2026-03-21,2025-02-22,7.0,11.0,392.0,0.4117647058823529,1.297709923664122,8.0,Card,0
3956,2025-08-11,Delhi,26,F,Paid Ads,7.0,11293.66,1613.3799999999999,2026-03-31,2025-09-07,3.0,1.0,205.0,0.42857142857142855,1.0194174757281553,7.0,Card,1
3957,2025-09-18,Mumbai,41,F,Organic,9.0,11521.33,1280.1477777777777,2026-03-13,2025-10-27,5.0,19.0,137.0,0.5555555555555556,1.9565217391304348,7.0,UPI,0
3958,2024-12-31,Ahmedabad,35,F,Organic,0.0,0.0,0.0,,,,456.0,,0.0,0.0,0.0,None,1
3959,2024-05-02,Delhi,56,F,Organic,13.0,20875.239999999998,1605.7876923076922,2025-05-09,2024-05-21,4.0,327.0,353.0,0.3076923076923077,1.1016949152542372,8.0,Wallet,1
3960,2025-12-14,Mumbai,37,F,Social Media,1.0,1048.12,1048.12,2025-12-28,2025-12-28,0.0,94.0,0.0,0.0,30.0,2.0,UPI,1
3961,2025-11-21,Chennai,39,M,Paid Ads,2.0,1505.38,752.69,2026-02-15,2025-11-23,1.0,45.0,84.0,0.5,0.7058823529411764,2.0,COD,1
3962,2025-11-27,Hyderabad,35,M,Referral,7.0,14536.7,2076.671428571429,2026-02-28,2025-12-20,2.0,32.0,70.0,0.2857142857142857,2.957746478873239,7.0,Card,0
3963,2024-05-16,Chennai,32,M,Organic,3.0,3422.05,1140.6833333333334,2025-03-03,2024-06-08,1.0,394.0,268.0,0.3333333333333333,0.33457249070631967,3.0,UPI,1
3964,2026-02-13,Hyderabad,45,F,Referral,1.0,2552.85,2552.85,2026-03-22,2026-03-22,0.0,10.0,0.0,0.0,30.0,2.0,UPI,0
3965,2025-11-25,Ahmedabad,48,M,Email,0.0,0.0,0.0,,,,127.0,,0.0,0.0,0.0,None,1
3966,2025-05-05,Patna,18,M,Paid Ads,14.0,26877.07,1919.7907142857143,2026-03-05,2025-06-26,3.0,27.0,252.0,0.21428571428571427,1.6600790513833992,8.0,Card,0
3967,2024-07-03,Bangalore,33,F,Paid Ads,22.0,32975.27,1498.8759090909089,2026-03-25,2024-08-26,9.0,7.0,576.0,0.4090909090909091,1.143847487001733,8.0,UPI,0
3968,2026-02-11,Patna,39,M,Social Media,1.0,1743.61,1743.61,2026-03-27,2026-03-27,0.0,5.0,0.0,0.0,30.0,3.0,UPI,0
3969,2024-01-28,Chennai,22,F,Paid Ads,1.0,1038.65,1038.65,2024-03-18,2024-03-18,1.0,744.0,0.0,1.0,30.0,1.0,Card,1
3970,2024-06-08,Patna,27,F,Email,6.0,10776.08,1796.0133333333333,2025-01-24,2024-07-25,1.0,432.0,183.0,0.16666666666666666,0.9782608695652174,7.0,UPI,1
3971,2025-09-18,Mumbai,54,M,Referral,1.0,874.35,874.35,2025-10-02,2025-10-02,0.0,181.0,0.0,0.0,30.0,4.0,Card,1
3972,2025-10-02,Ahmedabad,32,F,Paid Ads,7.0,9647.880000000001,1378.2685714285715,2026-03-13,2025-10-23,4.0,19.0,141.0,0.5714285714285714,1.4788732394366195,7.0,Card,0
3973,2024-02-25,Bangalore,43,M,Email,6.0,8832.27,1472.045,2024-09-07,2024-03-03,2.0,571.0,188.0,0.3333333333333333,0.9523809523809523,7.0,UPI,1
3976,2024-01-01,Kolkata,27,F,Organic,2.0,2179.81,1089.905,2024-01-25,2024-01-01,0.0,797.0,24.0,0.0,2.4,4.0,Card,1
3977,2024-05-21,Chennai,40,F,Paid Ads,2.0,1314.37,657.185,2024-08-16,2024-05-31,0.0,593.0,77.0,0.0,0.7692307692307692,3.0,COD,1
3978,2025-04-18,Mumbai,41,M,Organic,13.0,23307.17,1792.8592307692306,2026-03-30,2025-04-28,6.0,2.0,336.0,0.46153846153846156,1.1572700296735905,8.0,UPI,0
3979,2026-02-28,Patna,60,M,Email,3.0,4705.53,1568.51,2026-03-23,2026-03-07,0.0,9.0,16.0,0.0,5.294117647058824,8.0,UPI,0
3981,2024-11-17,Kolkata,23,M,Paid Ads,0.0,0.0,0.0,,,,500.0,,0.0,0.0,0.0,None,1
3982,2025-12-09,Bangalore,56,F,Organic,0.0,0.0,0.0,,,,113.0,,0.0,0.0,0.0,None,1
3983,2025-06-13,Kolkata,39,M,Paid Ads,0.0,0.0,0.0,,,,292.0,,0.0,0.0,0.0,None,1
3984,2025-07-18,Jaipur,62,F,Email,1.0,1841.12,1841.12,2025-09-12,2025-09-12,1.0,201.0,0.0,1.0,30.0,3.0,Card,1
3985,2024-03-25,Pune,59,F,Organic,20.0,33109.31,1655.4654999999998,2026-03-10,2024-06-13,6.0,22.0,635.0,0.3,0.9433962264150944,8.0,Wallet,0
3986,2024-12-12,Ahmedabad,56,F,Social Media,1.0,1057.28,1057.28,2025-01-03,2025-01-03,0.0,453.0,0.0,0.0,30.0,3.0,UPI,1
3987,2025-12-06,Chennai,49,F,Paid Ads,6.0,23091.67,3848.611666666666,2026-03-12,2025-12-23,3.0,20.0,79.0,0.5,2.25,6.0,Card,0
3988,2025-05-30,Pune,42,M,Organic,5.0,4543.36,908.6719999999999,2025-10-05,2025-06-19,1.0,178.0,108.0,0.2,1.3761467889908259,6.0,UPI,1
3990,2026-01-04,Mumbai,22,M,Email,0.0,0.0,0.0,,,,87.0,,0.0,0.0,0.0,None,1
3991,2025-07-18,Mumbai,52,F,Referral,0.0,0.0,0.0,,,,257.0,,0.0,0.0,0.0,None,1
3992,2025-12-03,Mumbai,64,M,Paid Ads,3.0,5426.6,1808.8666666666668,2026-02-25,2026-02-03,0.0,35.0,22.0,0.0,3.9130434782608696,6.0,Card,0
3993,2024-06-26,Bangalore,42,F,Social Media,4.0,4220.860000000001,1055.2150000000001,2025-01-12,2024-06-27,0.0,444.0,199.0,0.0,0.6,5.0,Card,1
3994,2024-05-31,Patna,31,F,Social Media,40.0,129688.45,3242.21125,2025-12-10,2024-06-01,12.0,112.0,557.0,0.3,2.150537634408602,8.0,UPI,1
3995,2024-12-10,Kolkata,32,M,Organic,2.0,1794.9499999999998,897.4749999999999,2025-06-01,2025-03-15,1.0,304.0,78.0,0.5,0.7594936708860759,4.0,Wallet,1
3996,2024-01-04,Delhi,18,M,Organic,0.0,0.0,0.0,,,,818.0,,0.0,0.0,0.0,None,1
3997,2025-06-14,Ahmedabad,27,M,Referral,0.0,0.0,0.0,,,,291.0,,0.0,0.0,0.0,None,1
3998,2025-07-05,Pune,45,F,Email,6.0,8987.310000000001,1497.8850000000002,2026-01-11,2025-10-04,3.0,80.0,99.0,0.5,1.7999999999999998,7.0,Card,1
3999,2025-03-29,Jaipur,50,F,Referral,4.0,5708.59,1427.1475,2025-09-10,2025-03-30,2.0,203.0,164.0,0.5,0.7272727272727273,7.0,Card,1
4001,2026-03-21,Mumbai,42,M,Social Media,0.0,0.0,0.0,,,,11.0,,0.0,0.0,0.0,None,0
4002,2025-08-03,Ahmedabad,41,F,Paid Ads,9.0,14595.56,1621.7288888888888,2026-03-23,2025-08-05,4.0,9.0,230.0,0.4444444444444444,1.1688311688311688,7.0,UPI,1
4003,2024-06-14,Chennai,54,F,Paid Ads,11.0,18579.2,1689.0181818181818,2025-03-06,2024-06-23,2.0,391.0,256.0,0.18181818181818182,1.284046692607004,8.0,Card,1
4004,2024-03-12,Mumbai,50,M,Organic,2.0,2037.5,1018.75,2024-12-09,2024-09-28,0.0,478.0,72.0,0.0,0.821917808219178,3.0,Card,1
4005,2024-09-12,Mumbai,46,F,Referral,7.0,12724.400000000001,1817.7714285714287,2024-12-20,2024-09-14,4.0,467.0,97.0,0.5714285714285714,2.142857142857143,7.0,UPI,1
4006,2026-02-03,Pune,56,M,Organic,3.0,10155.82,3385.273333333333,2026-03-06,2026-02-14,1.0,26.0,20.0,0.3333333333333333,4.285714285714286,4.0,Card,0
4007,2024-08-06,Delhi,39,F,Email,0.0,0.0,0.0,,,,603.0,,0.0,0.0,0.0,None,1
4008,2025-09-27,Chennai,46,M,Organic,3.0,6127.280000000001,2042.426666666667,2026-01-19,2025-12-23,0.0,72.0,27.0,0.0,3.214285714285714,4.0,Card,1
4009,2024-06-15,Ahmedabad,43,F,Organic,2.0,1377.35,688.675,2024-09-14,2024-09-14,0.0,564.0,0.0,0.0,60.0,4.0,COD,1
4010,2025-01-30,Mumbai,38,F,Email,11.0,9924.4,902.2181818181817,2026-03-08,2025-02-11,3.0,24.0,390.0,0.2727272727272727,0.8439897698209718,8.0,UPI,0
4011,2024-10-31,Ahmedabad,58,M,Email,14.0,48866.07,3490.433571428571,2025-04-19,2024-11-27,6.0,347.0,143.0,0.42857142857142855,2.9166666666666665,8.0,UPI,1
4012,2024-10-18,Mumbai,36,M,Organic,5.0,6204.79,1240.958,2024-12-06,2024-10-24,1.0,481.0,43.0,0.2,3.409090909090909,6.0,Card,1
4013,2024-07-06,Kolkata,54,M,Paid Ads,0.0,0.0,0.0,,,,634.0,,0.0,0.0,0.0,None,1
4014,2025-09-02,Hyderabad,49,F,Paid Ads,0.0,0.0,0.0,,,,211.0,,0.0,0.0,0.0,None,1
4015,2024-11-30,Bangalore,54,M,Organic,2.0,1259.24,629.62,2025-01-07,2024-12-20,1.0,449.0,18.0,0.5,3.1578947368421053,3.0,Card,1
4016,2025-12-10,Jaipur,23,M,Referral,0.0,0.0,0.0,,,,112.0,,0.0,0.0,0.0,None,1
4017,2024-10-23,Delhi,37,M,Email,1.0,877.23,877.23,2024-11-10,2024-11-10,1.0,507.0,0.0,1.0,30.0,2.0,Card,1
4018,2025-06-08,Delhi,48,M,Paid Ads,8.0,11262.54,1407.8175,2026-03-24,2025-07-27,4.0,8.0,240.0,0.5,0.995850622406639,8.0,Card,0
4019,2024-06-16,Hyderabad,26,M,Email,5.0,10122.56,2024.512,2024-09-01,2024-06-20,1.0,577.0,73.0,0.2,2.027027027027027,7.0,Card,1
4020,2025-10-05,Patna,59,F,Referral,0.0,0.0,0.0,,,,178.0,,0.0,0.0,0.0,None,1
4021,2024-03-13,Chennai,38,M,Social Media,16.0,22923.9,1432.74375,2026-03-16,2024-03-14,7.0,16.0,732.0,0.4375,0.654843110504775,8.0,UPI,0
4022,2024-07-10,Patna,26,F,Paid Ads,23.0,34737.79,1510.338695652174,2026-03-19,2024-07-18,7.0,13.0,609.0,0.30434782608695654,1.1311475409836067,8.0,UPI,0
4023,2025-11-30,Patna,28,F,Referral,0.0,0.0,0.0,,,,122.0,,0.0,0.0,0.0,None,1
4024,2025-12-11,Mumbai,56,F,Organic,3.0,3167.1,1055.7,2026-03-19,2026-02-23,0.0,13.0,24.0,0.0,3.5999999999999996,4.0,UPI,0
4025,2026-02-22,Mumbai,39,F,Paid Ads,2.0,1013.4000000000001,506.70000000000005,2026-03-17,2026-02-25,0.0,15.0,20.0,0.0,2.8571428571428568,3.0,Wallet,1
4026,2024-07-28,Kolkata,28,F,Social Media,5.0,4484.66,896.932,2025-09-04,2024-08-08,2.0,209.0,392.0,0.4,0.38167938931297707,5.0,UPI,1
4027,2026-02-13,Hyderabad,51,M,Organic,0.0,0.0,0.0,,,,47.0,,0.0,0.0,0.0,None,1
4028,2024-01-07,Patna,33,F,Email,42.0,70106.94,1669.2128571428573,2026-04-01,2024-01-11,15.0,0.0,811.0,0.35714285714285715,1.5517241379310345,8.0,UPI,0
4030,2024-03-16,Patna,52,M,Email,5.0,8565.21,1713.042,2024-08-21,2024-05-05,2.0,588.0,108.0,0.4,1.3761467889908259,7.0,UPI,1
4032,2025-11-03,Hyderabad,25,F,Email,4.0,5542.83,1385.7075,2026-02-10,2025-11-08,1.0,50.0,94.0,0.25,1.263157894736842,7.0,UPI,0
4033,2026-01-20,Patna,21,F,Organic,3.0,3124.98,1041.66,2026-03-04,2026-01-26,2.0,28.0,37.0,0.6666666666666666,2.3684210526315788,4.0,Card,1
4034,2026-02-28,Pune,26,M,Referral,0.0,0.0,0.0,,,,32.0,,0.0,0.0,0.0,None,1
4035,2024-10-02,Kolkata,21,M,Paid Ads,5.0,8074.65,1614.9299999999998,2024-12-15,2024-10-21,2.0,472.0,55.0,0.4,2.678571428571429,7.0,UPI,1
4036,2024-09-26,Pune,55,M,Paid Ads,22.0,34522.98,1569.2263636363639,2026-03-08,2024-09-29,4.0,24.0,525.0,0.18181818181818182,1.2547528517110265,8.0,Card,0
4037,2024-07-18,Jaipur,38,M,Organic,4.0,6653.8099999999995,1663.4524999999999,2024-10-11,2024-08-04,1.0,537.0,68.0,0.25,1.7391304347826086,7.0,Card,1
4038,2024-06-09,Chennai,63,F,Email,1.0,1145.21,1145.21,2024-06-21,2024-06-21,0.0,649.0,0.0,0.0,30.0,2.0,Card,1
4039,2025-08-24,Delhi,24,M,Social Media,5.0,17771.02,3554.204,2025-11-12,2025-09-02,0.0,140.0,71.0,0.0,2.0833333333333335,6.0,Card,1
4040,2025-05-14,Chennai,25,M,Social Media,5.0,3251.16,650.232,2026-01-03,2025-05-16,1.0,88.0,232.0,0.2,0.6437768240343348,8.0,UPI,1
4041,2026-02-22,Pune,22,F,Organic,1.0,1581.46,1581.46,2026-04-01,2026-04-01,0.0,0.0,0.0,0.0,30.0,1.0,UPI,0
4042,2025-08-20,Delhi,24,M,Referral,0.0,0.0,0.0,,,,224.0,,0.0,0.0,0.0,None,1
4043,2025-10-12,Mumbai,64,F,Organic,0.0,0.0,0.0,,,,171.0,,0.0,0.0,0.0,None,1
4044,2025-01-20,Kolkata,58,M,Social Media,4.0,4238.72,1059.68,2025-03-25,2025-02-09,0.0,372.0,44.0,0.0,2.666666666666667,8.0,Card,1
4045,2025-03-01,Jaipur,22,F,Organic,1.0,648.25,648.25,2025-03-18,2025-03-18,0.0,379.0,0.0,0.0,30.0,2.0,UPI,1
4046,2025-09-10,Hyderabad,49,M,Paid Ads,3.0,2573.5,857.8333333333334,2026-03-02,2025-11-26,2.0,30.0,96.0,0.6666666666666666,0.9278350515463918,5.0,UPI,0
4047,2025-06-16,Delhi,39,F,Social Media,2.0,1387.19,693.595,2026-01-31,2025-06-19,1.0,60.0,226.0,0.5,0.2643171806167401,4.0,COD,1
4048,2025-04-01,Chennai,42,F,Referral,0.0,0.0,0.0,,,,365.0,,0.0,0.0,0.0,None,1
4049,2025-12-04,Mumbai,35,F,Organic,2.0,3016.14,1508.07,2025-12-21,2025-12-10,1.0,101.0,11.0,0.5,5.0,2.0,UPI,1
4050,2024-07-26,Patna,31,M,Email,1.0,1399.39,1399.39,2024-08-14,2024-08-14,0.0,595.0,0.0,0.0,30.0,4.0,Card,1
4051,2024-08-02,Delhi,35,F,Referral,11.0,15502.02,1409.2745454545454,2025-05-19,2024-10-15,3.0,317.0,216.0,0.2727272727272727,1.5207373271889402,8.0,Card,1
4052,2025-10-03,Delhi,29,F,Email,0.0,0.0,0.0,,,,180.0,,0.0,0.0,0.0,None,1
4053,2026-03-06,Jaipur,20,M,Paid Ads,0.0,0.0,0.0,,,,26.0,,0.0,0.0,0.0,None,0
4054,2025-04-09,Delhi,23,M,Social Media,2.0,2821.55,1410.775,2025-08-01,2025-05-16,0.0,243.0,77.0,0.0,0.7692307692307692,3.0,Card,1
4056,2025-05-02,Pune,33,M,Organic,8.0,11268.84,1408.605,2026-02-01,2025-05-18,4.0,59.0,259.0,0.5,0.9230769230769231,7.0,UPI,0
4058,2024-12-03,Ahmedabad,30,M,Organic,3.0,6719.07,2239.69,2025-03-22,2025-01-11,0.0,375.0,70.0,0.0,1.267605633802817,6.0,COD,1
4059,2024-11-08,Hyderabad,47,F,Referral,0.0,0.0,0.0,,,,509.0,,0.0,0.0,0.0,None,1
4060,2024-11-21,Delhi,41,M,Referral,5.0,3499.29,699.858,2025-08-20,2025-02-14,1.0,224.0,187.0,0.2,0.7978723404255319,7.0,Card,1
4061,2025-03-27,Mumbai,27,M,Organic,13.0,20506.12,1577.393846153846,2026-03-23,2025-04-12,2.0,9.0,345.0,0.15384615384615385,1.1271676300578035,8.0,UPI,0
4062,2025-06-20,Hyderabad,36,F,Paid Ads,0.0,0.0,0.0,,,,285.0,,0.0,0.0,0.0,None,1
4063,2024-07-25,Kolkata,40,M,Email,0.0,0.0,0.0,,,,615.0,,0.0,0.0,0.0,None,1
4064,2024-10-03,Jaipur,21,F,Paid Ads,0.0,0.0,0.0,,,,545.0,,0.0,0.0,0.0,None,1
4065,2026-02-21,Chennai,57,M,Social Media,2.0,2921.82,1460.91,2026-03-15,2026-02-26,0.0,17.0,17.0,0.0,3.333333333333333,1.0,Wallet,1
4067,2025-05-15,Ahmedabad,42,F,Social Media,0.0,0.0,0.0,,,,321.0,,0.0,0.0,0.0,None,1
4068,2024-06-28,Jaipur,61,M,Paid Ads,0.0,0.0,0.0,,,,642.0,,0.0,0.0,0.0,None,1
4069,2025-07-01,Pune,61,M,Organic,9.0,29854.03,3317.1144444444444,2025-08-24,2025-07-01,2.0,220.0,54.0,0.2222222222222222,4.909090909090909,8.0,Card,1
4071,2026-01-16,Jaipur,30,M,Paid Ads,4.0,13448.4,3362.1,2026-03-25,2026-01-24,2.0,7.0,60.0,0.5,1.9672131147540985,7.0,Card,0
4072,2025-10-10,Delhi,40,M,Paid Ads,4.0,6611.9,1652.975,2026-01-02,2025-11-01,3.0,89.0,62.0,0.75,1.9047619047619047,7.0,COD,1
4074,2025-03-20,Jaipur,25,M,Referral,3.0,3466.24,1155.4133333333332,2025-04-30,2025-03-27,1.0,336.0,34.0,0.3333333333333333,2.5714285714285716,5.0,COD,1
4075,2025-10-18,Jaipur,46,M,Organic,3.0,7410.91,2470.3033333333333,2026-02-16,2025-12-18,0.0,44.0,60.0,0.0,1.4754098360655736,7.0,UPI,0
4076,2024-01-20,Patna,45,F,Social Media,0.0,0.0,0.0,,,,802.0,,0.0,0.0,0.0,None,1
4077,2026-03-23,Pune,62,F,Referral,0.0,0.0,0.0,,,,9.0,,0.0,0.0,0.0,None,1
4078,2024-06-14,Ahmedabad,28,F,Social Media,2.0,1823.31,911.655,2024-07-23,2024-07-16,1.0,617.0,7.0,0.5,7.5,5.0,Card,1
4079,2024-02-09,Bangalore,19,M,Referral,0.0,0.0,0.0,,,,782.0,,0.0,0.0,0.0,None,1
